anomaly_type,競馬場,競走年月日,レース番号,detail
PAYBACK_MULTIROW,川崎,20170203,9,source_rows=2
PAYBACK_MULTIROW,川崎,20171212,11,source_rows=2
PAYBACK_MULTIROW,川崎,20180103,1,source_rows=2
PAYBACK_MULTIROW,川崎,20180201,10,source_rows=2
PAYBACK_MULTIROW,川崎,20180226,6,source_rows=2
PAYBACK_MULTIROW,川崎,20180912,1,source_rows=2
PAYBACK_MULTIROW,川崎,20180913,11,source_rows=2
PAYBACK_MULTIROW,川崎,20181017,10,source_rows=2
PAYBACK_MULTIROW,川崎,20181019,11,source_rows=2
PAYBACK_MULTIROW,川崎,20190225,5,source_rows=2
PAYBACK_MULTIROW,川崎,20190612,5,source_rows=2
PAYBACK_MULTIROW,川崎,20191120,1,source_rows=2
PAYBACK_MULTIROW,川崎,20200415,2,source_rows=2
PAYBACK_MULTIROW,川崎,20200914,4,source_rows=2
PAYBACK_MULTIROW,川崎,20201014,5,source_rows=2
PAYBACK_MULTIROW,川崎,20210102,3,source_rows=2
PAYBACK_MULTIROW,川崎,20210420,8,source_rows=2
PAYBACK_MULTIROW,川崎,20210527,12,source_rows=2
PAYBACK_MULTIROW,川崎,20210729,1,source_rows=2
PAYBACK_MULTIROW,川崎,20220101,3,source_rows=2
PAYBACK_MULTIROW,川崎,20220103,9,source_rows=2
PAYBACK_MULTIROW,川崎,20220106,7,source_rows=2
PAYBACK_MULTIROW,川崎,20220304,10,source_rows=2
PAYBACK_MULTIROW,川崎,20220828,7,source_rows=2
PAYBACK_MULTIROW,川崎,20220914,7,source_rows=2
PAYBACK_MULTIROW,川崎,20221215,6,source_rows=2
PAYBACK_MULTIROW,川崎,20230403,7,source_rows=2
PAYBACK_MULTIROW,川崎,20240101,6,source_rows=2
PAYBACK_MULTIROW,川崎,20240403,4,source_rows=2
PAYBACK_MULTIROW,川崎,20240902,8,source_rows=2
PAYBACK_MULTIROW,川崎,20250102,7,source_rows=2
PAYBACK_MULTIROW,川崎,20250206,5,source_rows=2
PAYBACK_MULTIROW,川崎,20250710,8,source_rows=6
PAYBACK_MULTIROW,川崎,20251217,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,19980202,5,source_rows=2
PAYBACK_MULTIROW,帯広ば,19981129,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,19991211,5,source_rows=2
PAYBACK_MULTIROW,帯広ば,19991226,5,source_rows=2
PAYBACK_MULTIROW,帯広ば,20000108,3,source_rows=2
PAYBACK_MULTIROW,帯広ば,20000131,1,source_rows=2
PAYBACK_MULTIROW,帯広ば,20001229,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20011209,2,source_rows=2
PAYBACK_MULTIROW,帯広ば,20020107,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20020113,7,source_rows=2
PAYBACK_MULTIROW,帯広ば,20020114,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20020122,3,source_rows=2
PAYBACK_MULTIROW,帯広ば,20020127,2,source_rows=2
PAYBACK_MULTIROW,帯広ば,20020212,7,source_rows=2
PAYBACK_MULTIROW,帯広ば,20021123,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20021130,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20030105,3,source_rows=2
PAYBACK_MULTIROW,帯広ば,20030125,12,source_rows=2
PAYBACK_MULTIROW,帯広ば,20030210,2,source_rows=2
PAYBACK_MULTIROW,帯広ば,20030211,12,source_rows=2
PAYBACK_MULTIROW,帯広ば,20031216,7,source_rows=2
PAYBACK_MULTIROW,帯広ば,20031228,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20040117,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20040120,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20050107,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20050116,5,source_rows=2
PAYBACK_MULTIROW,帯広ば,20051219,3,source_rows=2
PAYBACK_MULTIROW,帯広ば,20051224,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20060217,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20060224,7,source_rows=2
PAYBACK_MULTIROW,帯広ば,20060310,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20061216,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20061216,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20061229,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20070121,3,source_rows=2
PAYBACK_MULTIROW,帯広ば,20070309,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20070318,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20070323,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20070714,1,source_rows=2
PAYBACK_MULTIROW,帯広ば,20070901,7,source_rows=2
PAYBACK_MULTIROW,帯広ば,20070908,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20070929,2,source_rows=2
PAYBACK_MULTIROW,帯広ば,20071103,3,source_rows=2
PAYBACK_MULTIROW,帯広ば,20071105,5,source_rows=2
PAYBACK_MULTIROW,帯広ば,20080316,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20080324,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20080614,5,source_rows=2
PAYBACK_MULTIROW,帯広ば,20081026,4,source_rows=2
PAYBACK_MULTIROW,帯広ば,20090208,12,source_rows=2
PAYBACK_MULTIROW,帯広ば,20090315,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20090713,12,source_rows=2
PAYBACK_MULTIROW,帯広ば,20091003,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20100110,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20100117,7,source_rows=2
PAYBACK_MULTIROW,帯広ば,20100626,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20100815,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20101024,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20101205,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20110315,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20111107,4,source_rows=2
PAYBACK_MULTIROW,帯広ば,20120226,2,source_rows=2
PAYBACK_MULTIROW,帯広ば,20120324,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20120528,5,source_rows=2
PAYBACK_MULTIROW,帯広ば,20120728,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20120826,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20120915,3,source_rows=2
PAYBACK_MULTIROW,帯広ば,20121013,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20121124,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20121229,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20121230,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20130120,7,source_rows=2
PAYBACK_MULTIROW,帯広ば,20130602,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20130706,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20130706,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20131104,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20131229,1,source_rows=2
PAYBACK_MULTIROW,帯広ば,20140119,3,source_rows=2
PAYBACK_MULTIROW,帯広ば,20140224,4,source_rows=2
PAYBACK_MULTIROW,帯広ば,20140321,2,source_rows=2
PAYBACK_MULTIROW,帯広ば,20140503,2,source_rows=2
PAYBACK_MULTIROW,帯広ば,20140531,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20140913,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20141012,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20141201,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20150105,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20150119,3,source_rows=2
PAYBACK_MULTIROW,帯広ば,20150131,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20150201,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20150207,1,source_rows=2
PAYBACK_MULTIROW,帯広ば,20150222,7,source_rows=2
PAYBACK_MULTIROW,帯広ば,20150516,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20150725,2,source_rows=2
PAYBACK_MULTIROW,帯広ば,20150810,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20151012,1,source_rows=2
PAYBACK_MULTIROW,帯広ば,20151031,3,source_rows=2
PAYBACK_MULTIROW,帯広ば,20151205,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20160919,4,source_rows=2
PAYBACK_MULTIROW,帯広ば,20170102,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20170826,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20171216,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20181119,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20190203,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20190826,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20190826,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20190929,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20200112,4,source_rows=2
PAYBACK_MULTIROW,帯広ば,20200126,1,source_rows=2
PAYBACK_MULTIROW,帯広ば,20200203,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20200316,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20200627,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20201003,5,source_rows=2
PAYBACK_MULTIROW,帯広ば,20201107,4,source_rows=2
PAYBACK_MULTIROW,帯広ば,20201123,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20201205,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20210102,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20210105,5,source_rows=2
PAYBACK_MULTIROW,帯広ば,20210117,3,source_rows=2
PAYBACK_MULTIROW,帯広ば,20210124,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20210201,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20210508,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20210522,3,source_rows=2
PAYBACK_MULTIROW,帯広ば,20210807,7,source_rows=2
PAYBACK_MULTIROW,帯広ば,20211009,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20211023,12,source_rows=2
PAYBACK_MULTIROW,帯広ば,20211115,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20211115,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20220104,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20220117,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20220122,3,source_rows=2
PAYBACK_MULTIROW,帯広ば,20220319,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20220430,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20220704,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20220723,2,source_rows=2
PAYBACK_MULTIROW,帯広ば,20220724,1,source_rows=2
PAYBACK_MULTIROW,帯広ば,20220730,12,source_rows=2
PAYBACK_MULTIROW,帯広ば,20220731,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20220813,7,source_rows=2
PAYBACK_MULTIROW,帯広ば,20220828,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20220918,12,source_rows=2
PAYBACK_MULTIROW,帯広ば,20221031,5,source_rows=2
PAYBACK_MULTIROW,帯広ば,20221107,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20221114,7,source_rows=2
PAYBACK_MULTIROW,帯広ば,20221204,2,source_rows=2
PAYBACK_MULTIROW,帯広ば,20221204,4,source_rows=2
PAYBACK_MULTIROW,帯広ば,20230218,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20230227,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20230515,12,source_rows=2
PAYBACK_MULTIROW,帯広ば,20230917,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20230918,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20240102,3,source_rows=2
PAYBACK_MULTIROW,帯広ば,20240224,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20240512,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20240714,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20240720,12,source_rows=2
PAYBACK_MULTIROW,帯広ば,20241006,12,source_rows=2
PAYBACK_MULTIROW,帯広ば,20241221,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20250108,4,source_rows=2
PAYBACK_MULTIROW,帯広ば,20250215,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20250215,5,source_rows=2
PAYBACK_MULTIROW,帯広ば,20250420,4,source_rows=2
PAYBACK_MULTIROW,帯広ば,20250622,9,source_rows=2
PAYBACK_MULTIROW,帯広ば,20250825,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20250907,7,source_rows=2
PAYBACK_MULTIROW,帯広ば,20251019,11,source_rows=2
PAYBACK_MULTIROW,帯広ば,20251027,4,source_rows=2
PAYBACK_MULTIROW,帯広ば,20251115,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20251230,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260207,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260208,2,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260222,5,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260308,1,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260309,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260320,5,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260418,2,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260601,10,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260601,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260606,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260629,6,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260711,8,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260719,2,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260719,5,source_rows=2
PAYBACK_MULTIROW,帯広ば,20260727,8,source_rows=2
PAYBACK_MULTIROW,新潟,19980102,3,source_rows=2
PAYBACK_MULTIROW,新潟,19980607,5,source_rows=2
PAYBACK_MULTIROW,新潟,19980919,9,source_rows=2
PAYBACK_MULTIROW,新潟,19980920,5,source_rows=2
PAYBACK_MULTIROW,新潟,19981019,2,source_rows=2
PAYBACK_MULTIROW,新潟,19981107,2,source_rows=2
PAYBACK_MULTIROW,新潟,19981205,5,source_rows=2
PAYBACK_MULTIROW,新潟,19990602,7,source_rows=2
PAYBACK_MULTIROW,新潟,19990609,11,source_rows=2
PAYBACK_MULTIROW,新潟,19990627,3,source_rows=2
PAYBACK_MULTIROW,新潟,20000625,10,source_rows=2
PAYBACK_MULTIROW,新潟,20000715,5,source_rows=2
PAYBACK_MULTIROW,新潟,20010421,7,source_rows=2
PAYBACK_MULTIROW,旭川,19980707,2,source_rows=2
PAYBACK_MULTIROW,旭川,19980811,6,source_rows=2
PAYBACK_MULTIROW,旭川,19980826,5,source_rows=2
PAYBACK_MULTIROW,旭川,19990706,5,source_rows=2
PAYBACK_MULTIROW,旭川,20000629,7,source_rows=2
PAYBACK_MULTIROW,旭川,20000921,3,source_rows=2
PAYBACK_MULTIROW,旭川,20010808,11,source_rows=2
PAYBACK_MULTIROW,旭川,20010814,5,source_rows=2
PAYBACK_MULTIROW,旭川,20020723,4,source_rows=2
PAYBACK_MULTIROW,旭川,20030814,5,source_rows=2
PAYBACK_MULTIROW,旭川,20040720,1,source_rows=2
PAYBACK_MULTIROW,旭川,20040923,6,source_rows=2
PAYBACK_MULTIROW,旭川,20040929,6,source_rows=2
PAYBACK_MULTIROW,旭川,20050817,2,source_rows=2
PAYBACK_MULTIROW,旭川,20060713,11,source_rows=2
PAYBACK_MULTIROW,旭川,20060727,1,source_rows=2
PAYBACK_MULTIROW,旭川,20070607,5,source_rows=2
PAYBACK_MULTIROW,旭川,20070703,11,source_rows=2
PAYBACK_MULTIROW,旭川,20070719,4,source_rows=2
PAYBACK_MULTIROW,旭川,20070725,1,source_rows=2
PAYBACK_MULTIROW,旭川,20070814,11,source_rows=2
PAYBACK_MULTIROW,旭川,20080826,10,source_rows=2
PAYBACK_MULTIROW,旭川ば,19981005,7,source_rows=2
PAYBACK_MULTIROW,旭川ば,19991011,3,source_rows=2
PAYBACK_MULTIROW,旭川ば,19991023,6,source_rows=2
PAYBACK_MULTIROW,旭川ば,19991103,11,source_rows=2
PAYBACK_MULTIROW,旭川ば,20000423,6,source_rows=2
PAYBACK_MULTIROW,旭川ば,20000527,5,source_rows=2
PAYBACK_MULTIROW,旭川ば,20001008,1,source_rows=2
PAYBACK_MULTIROW,旭川ば,20010526,9,source_rows=2
PAYBACK_MULTIROW,旭川ば,20011020,3,source_rows=2
PAYBACK_MULTIROW,旭川ば,20020503,11,source_rows=2
PAYBACK_MULTIROW,旭川ば,20020520,8,source_rows=2
PAYBACK_MULTIROW,旭川ば,20021006,11,source_rows=2
PAYBACK_MULTIROW,旭川ば,20021027,8,source_rows=2
PAYBACK_MULTIROW,旭川ば,20021110,12,source_rows=2
PAYBACK_MULTIROW,旭川ば,20040503,9,source_rows=2
PAYBACK_MULTIROW,旭川ば,20040509,3,source_rows=2
PAYBACK_MULTIROW,旭川ば,20040524,6,source_rows=2
PAYBACK_MULTIROW,旭川ば,20040531,10,source_rows=2
PAYBACK_MULTIROW,旭川ば,20050417,9,source_rows=2
PAYBACK_MULTIROW,札幌,19980506,6,source_rows=2
PAYBACK_MULTIROW,札幌,20000614,9,source_rows=2
PAYBACK_MULTIROW,札幌,20010424,1,source_rows=2
PAYBACK_MULTIROW,札幌,20010530,5,source_rows=2
PAYBACK_MULTIROW,札幌,20010531,7,source_rows=2
PAYBACK_MULTIROW,札幌,20030522,5,source_rows=2
PAYBACK_MULTIROW,札幌,20040503,1,source_rows=2
PAYBACK_MULTIROW,札幌,20050511,9,source_rows=2
PAYBACK_MULTIROW,札幌,20060504,3,source_rows=2
PAYBACK_MULTIROW,札幌,20060518,8,source_rows=2
PAYBACK_MULTIROW,札幌,20060607,5,source_rows=2
PAYBACK_MULTIROW,札幌,20061102,11,source_rows=2
PAYBACK_MULTIROW,札幌,20061102,6,source_rows=2
PAYBACK_MULTIROW,札幌,20061102,8,source_rows=2
PAYBACK_MULTIROW,札幌,20090430,3,source_rows=2
PAYBACK_MULTIROW,札幌,20090514,7,source_rows=2
PAYBACK_MULTIROW,水沢,19980105,4,source_rows=2
PAYBACK_MULTIROW,水沢,19980718,2,source_rows=2
PAYBACK_MULTIROW,水沢,19980928,9,source_rows=2
PAYBACK_MULTIROW,水沢,19981130,1,source_rows=2
PAYBACK_MULTIROW,水沢,19981230,4,source_rows=2
PAYBACK_MULTIROW,水沢,19990118,7,source_rows=2
PAYBACK_MULTIROW,水沢,19990424,4,source_rows=2
PAYBACK_MULTIROW,水沢,19990503,11,source_rows=2
PAYBACK_MULTIROW,水沢,19990925,10,source_rows=2
PAYBACK_MULTIROW,水沢,19991225,10,source_rows=2
PAYBACK_MULTIROW,水沢,20000505,8,source_rows=2
PAYBACK_MULTIROW,水沢,20000716,8,source_rows=2
PAYBACK_MULTIROW,水沢,20000917,4,source_rows=2
PAYBACK_MULTIROW,水沢,20001216,10,source_rows=2
PAYBACK_MULTIROW,水沢,20010407,4,source_rows=2
PAYBACK_MULTIROW,水沢,20010513,1,source_rows=2
PAYBACK_MULTIROW,水沢,20010624,9,source_rows=2
PAYBACK_MULTIROW,水沢,20020114,8,source_rows=2
PAYBACK_MULTIROW,水沢,20020901,2,source_rows=2
PAYBACK_MULTIROW,水沢,20021207,3,source_rows=2
PAYBACK_MULTIROW,水沢,20030706,4,source_rows=2
PAYBACK_MULTIROW,水沢,20030830,10,source_rows=2
PAYBACK_MULTIROW,水沢,20030901,11,source_rows=2
PAYBACK_MULTIROW,水沢,20030913,5,source_rows=2
PAYBACK_MULTIROW,水沢,20031207,11,source_rows=2
PAYBACK_MULTIROW,水沢,20031213,11,source_rows=2
PAYBACK_MULTIROW,水沢,20031230,11,source_rows=2
PAYBACK_MULTIROW,水沢,20041128,7,source_rows=2
PAYBACK_MULTIROW,水沢,20041211,5,source_rows=2
PAYBACK_MULTIROW,水沢,20050416,7,source_rows=2
PAYBACK_MULTIROW,水沢,20050611,6,source_rows=2
PAYBACK_MULTIROW,水沢,20050626,6,source_rows=2
PAYBACK_MULTIROW,水沢,20051218,6,source_rows=2
PAYBACK_MULTIROW,水沢,20051230,10,source_rows=2
PAYBACK_MULTIROW,水沢,20051231,9,source_rows=2
PAYBACK_MULTIROW,水沢,20060109,11,source_rows=2
PAYBACK_MULTIROW,水沢,20060612,10,source_rows=2
PAYBACK_MULTIROW,水沢,20060826,4,source_rows=2
PAYBACK_MULTIROW,水沢,20070428,6,source_rows=2
PAYBACK_MULTIROW,水沢,20070806,8,source_rows=2
PAYBACK_MULTIROW,水沢,20070903,1,source_rows=2
PAYBACK_MULTIROW,水沢,20071215,8,source_rows=2
PAYBACK_MULTIROW,水沢,20071223,4,source_rows=2
PAYBACK_MULTIROW,水沢,20071223,8,source_rows=2
PAYBACK_MULTIROW,水沢,20080104,9,source_rows=2
PAYBACK_MULTIROW,水沢,20080506,7,source_rows=2
PAYBACK_MULTIROW,水沢,20080517,11,source_rows=2
PAYBACK_MULTIROW,水沢,20080802,2,source_rows=2
PAYBACK_MULTIROW,水沢,20081103,2,source_rows=2
PAYBACK_MULTIROW,水沢,20081206,10,source_rows=2
PAYBACK_MULTIROW,水沢,20081230,6,source_rows=2
PAYBACK_MULTIROW,水沢,20090104,6,source_rows=2
PAYBACK_MULTIROW,水沢,20090111,4,source_rows=2
PAYBACK_MULTIROW,水沢,20090328,4,source_rows=2
PAYBACK_MULTIROW,水沢,20090404,8,source_rows=2
PAYBACK_MULTIROW,水沢,20090413,4,source_rows=2
PAYBACK_MULTIROW,水沢,20090418,1,source_rows=2
PAYBACK_MULTIROW,水沢,20091206,1,source_rows=2
PAYBACK_MULTIROW,水沢,20100102,5,source_rows=2
PAYBACK_MULTIROW,水沢,20100110,10,source_rows=2
PAYBACK_MULTIROW,水沢,20100329,3,source_rows=2
PAYBACK_MULTIROW,水沢,20100404,3,source_rows=2
PAYBACK_MULTIROW,水沢,20100417,8,source_rows=2
PAYBACK_MULTIROW,水沢,20100505,11,source_rows=2
PAYBACK_MULTIROW,水沢,20100505,4,source_rows=2
PAYBACK_MULTIROW,水沢,20100913,11,source_rows=2
PAYBACK_MULTIROW,水沢,20101218,8,source_rows=2
PAYBACK_MULTIROW,水沢,20120408,2,source_rows=2
PAYBACK_MULTIROW,水沢,20120625,5,source_rows=2
PAYBACK_MULTIROW,水沢,20120909,3,source_rows=2
PAYBACK_MULTIROW,水沢,20120915,4,source_rows=2
PAYBACK_MULTIROW,水沢,20121118,1,source_rows=2
PAYBACK_MULTIROW,水沢,20130330,4,source_rows=2
PAYBACK_MULTIROW,水沢,20131222,7,source_rows=2
PAYBACK_MULTIROW,水沢,20140628,4,source_rows=2
PAYBACK_MULTIROW,水沢,20140630,2,source_rows=2
PAYBACK_MULTIROW,水沢,20140824,6,source_rows=2
PAYBACK_MULTIROW,水沢,20141124,4,source_rows=2
PAYBACK_MULTIROW,水沢,20141201,5,source_rows=2
PAYBACK_MULTIROW,水沢,20141220,9,source_rows=2
PAYBACK_MULTIROW,水沢,20150614,4,source_rows=2
PAYBACK_MULTIROW,水沢,20161203,10,source_rows=2
PAYBACK_MULTIROW,水沢,20170108,9,source_rows=2
PAYBACK_MULTIROW,水沢,20170327,10,source_rows=2
PAYBACK_MULTIROW,水沢,20170408,8,source_rows=2
PAYBACK_MULTIROW,水沢,20180102,10,source_rows=2
PAYBACK_MULTIROW,水沢,20180416,10,source_rows=2
PAYBACK_MULTIROW,水沢,20180617,9,source_rows=2
PAYBACK_MULTIROW,水沢,20180909,5,source_rows=2
PAYBACK_MULTIROW,水沢,20181208,7,source_rows=2
PAYBACK_MULTIROW,水沢,20181216,2,source_rows=2
PAYBACK_MULTIROW,水沢,20190414,5,source_rows=2
PAYBACK_MULTIROW,水沢,20190506,2,source_rows=2
PAYBACK_MULTIROW,水沢,20190826,10,source_rows=2
PAYBACK_MULTIROW,水沢,20200630,1,source_rows=2
PAYBACK_MULTIROW,水沢,20200823,3,source_rows=2
PAYBACK_MULTIROW,水沢,20200823,8,source_rows=2
PAYBACK_MULTIROW,水沢,20210315,5,source_rows=2
PAYBACK_MULTIROW,水沢,20210321,9,source_rows=2
PAYBACK_MULTIROW,水沢,20220418,2,source_rows=2
PAYBACK_MULTIROW,水沢,20220419,6,source_rows=2
PAYBACK_MULTIROW,水沢,20220502,11,source_rows=2
PAYBACK_MULTIROW,水沢,20230403,12,source_rows=2
PAYBACK_MULTIROW,水沢,20230403,9,source_rows=2
PAYBACK_MULTIROW,水沢,20230613,5,source_rows=2
PAYBACK_MULTIROW,水沢,20230827,1,source_rows=2
PAYBACK_MULTIROW,水沢,20241119,5,source_rows=2
PAYBACK_MULTIROW,水沢,20250325,10,source_rows=2
PAYBACK_MULTIROW,水沢,20251201,10,source_rows=2
PAYBACK_MULTIROW,水沢,20260429,5,source_rows=2
PAYBACK_MULTIROW,水沢,20260622,7,source_rows=2
PAYBACK_MULTIROW,浦和,19980112,3,source_rows=2
PAYBACK_MULTIROW,浦和,19980114,10,source_rows=2
PAYBACK_MULTIROW,浦和,19980422,2,source_rows=2
PAYBACK_MULTIROW,浦和,19981209,3,source_rows=2
PAYBACK_MULTIROW,浦和,19981228,10,source_rows=2
PAYBACK_MULTIROW,浦和,19990511,3,source_rows=2
PAYBACK_MULTIROW,浦和,19991216,8,source_rows=2
PAYBACK_MULTIROW,浦和,20000103,8,source_rows=2
PAYBACK_MULTIROW,浦和,20010322,8,source_rows=2
PAYBACK_MULTIROW,浦和,20010406,4,source_rows=2
PAYBACK_MULTIROW,浦和,20010410,10,source_rows=2
PAYBACK_MULTIROW,浦和,20020117,3,source_rows=2
PAYBACK_MULTIROW,浦和,20020208,3,source_rows=2
PAYBACK_MULTIROW,浦和,20020208,7,source_rows=2
PAYBACK_MULTIROW,浦和,20030402,6,source_rows=2
PAYBACK_MULTIROW,浦和,20030801,5,source_rows=2
PAYBACK_MULTIROW,浦和,20031013,5,source_rows=2
PAYBACK_MULTIROW,浦和,20040126,5,source_rows=2
PAYBACK_MULTIROW,浦和,20050303,1,source_rows=2
PAYBACK_MULTIROW,浦和,20060307,2,source_rows=2
PAYBACK_MULTIROW,浦和,20060428,9,source_rows=2
PAYBACK_MULTIROW,浦和,20060719,7,source_rows=2
PAYBACK_MULTIROW,浦和,20061121,10,source_rows=2
PAYBACK_MULTIROW,浦和,20061222,7,source_rows=2
PAYBACK_MULTIROW,浦和,20070423,9,source_rows=2
PAYBACK_MULTIROW,浦和,20070622,1,source_rows=2
PAYBACK_MULTIROW,浦和,20071122,11,source_rows=2
PAYBACK_MULTIROW,浦和,20080318,6,source_rows=2
PAYBACK_MULTIROW,浦和,20090116,3,source_rows=2
PAYBACK_MULTIROW,浦和,20100323,3,source_rows=2
PAYBACK_MULTIROW,浦和,20100624,8,source_rows=2
PAYBACK_MULTIROW,浦和,20101015,10,source_rows=2
PAYBACK_MULTIROW,浦和,20110427,12,source_rows=2
PAYBACK_MULTIROW,浦和,20110809,4,source_rows=2
PAYBACK_MULTIROW,浦和,20111223,8,source_rows=2
PAYBACK_MULTIROW,浦和,20120803,4,source_rows=2
PAYBACK_MULTIROW,浦和,20121012,3,source_rows=2
PAYBACK_MULTIROW,浦和,20130118,12,source_rows=2
PAYBACK_MULTIROW,浦和,20130212,10,source_rows=2
PAYBACK_MULTIROW,浦和,20130320,1,source_rows=2
